s (1,1) 197
(198,197) (198,198) 132
(199,197) (199,198) 213
(200,197) (200,198) 452
(201,197) (201,198) 906
(202,197) (202,198) 30
(203,197) (203,198) 438
(204,197) (204,198) 621
(205,197) (205,198) 909
(206,197) (206,198) 515
(207,197) (207,198) 642
(208,197) (208,198) 644
(209,197) (209,198) 95
(210,197) (210,198) 683
(211,197) (211,198) 558
(212,197) (212,198) 841
(213,197) (213,198) 763
(214,197) (214,198) 877
(215,197) (215,198) 377
(216,197) (216,198) 373
(217,197) (217,198) 740
(218,197) (218,198) 80
(219,197) (219,198) 931
(220,197) (220,198) 979
(221,197) (221,198) 434
(222,197) (222,198) 304
(223,197) (223,198) 448
(224,197) (224,198) 523
(225,197) (225,198) 930
(226,197) (226,198) 332
(227,197) (227,198) 245
(228,197) (228,198) 289
(229,197) (229,198) 648
(230,197) (230,198) 836
(231,197) (231,198) 390
(232,197) (232,198) 653
(233,197) (233,198) 404
(234,197) (234,198) 432
(235,197) (235,198) 217
(236,197) (236,198) 899
(237,197) (237,198) 246
(238,197) (238,198) 140
(239,197) (239,198) 755
(240,197) (240,198) 746
(241,197) (241,198) 71
(242,197) (242,198) 488
(243,197) (243,198) 396
(244,197) (244,198) 618
(245,197) (245,198) 390
(246,197) (246,198) 659
(247,197) (247,198) 561
(248,197) (248,198) 406
(249,197) (249,198) 475
(250,197) (250,198) 263
(1,198) (1,199) 999
(2,198) (2,199) 2
(3,198) (3,199) 955
(4,198) (4,199) 63
(5,198) (5,199) 303
(6,198) (6,199) 718
(7,198) (7,199) 889
(8,198) (8,199) 110
(9,198) (9,199) 346
(10,198) (10,199) 599
(11,198) (11,199) 294
(12,198) (12,199) 361
(13,198) (13,199) 650
(14,198) (14,199) 495
(15,198) (15,199) 924
(16,198) (16,199) 940
(17,198) (17,199) 794
(18,198) (18,199) 43
(19,198) (19,199) 372
(20,198) (20,199) 451
(21,198) (21,199) 691
(22,198) (22,199) 579
(23,198) (23,199) 826
(24,198) (24,199) 150
(25,198) (25,199) 380
(26,198) (26,199) 326
(27,198) (27,199) 282
(28,198) (28,199) 688
(29,198) (29,199) 694
(30,198) (30,199) 875
(31,198) (31,199) 2
(32,198) (32,199) 745
(33,198) (33,199) 281
(34,198) (34,199) 300
(35,198) (35,199) 996
(36,198) (36,199) 254
(37,198) (37,199) 646
(38,198) (38,199) 653
(39,198) (39,199) 430
(40,198) (40,199) 586
(41,198) (41,199) 11
(42,198) (42,199) 99
(43,198) (43,199) 543
(44,198) (44,199) 439
(45,198) (45,199) 292
(46,198) (46,199) 415
(47,198) (47,199) 24
(48,198) (48,199) 93
(49,198) (49,199) 140
(50,198) (50,199) 593
(51,198) (51,199) 916
(52,198) (52,199) 387
(53,198) (53,199) 671
(54,198) (54,199) 553
(55,198) (55,199) 958
(56,198) (56,199) 963
(57,198) (57,199) 651
(58,198) (58,199) 857
(59,198) (59,199) 422
(60,198) (60,199) 598
(61,198) (61,199) 587
(62,198) (62,199) 23
(63,198) (63,199) 55
(64,198) (64,199) 393
(65,198) (65,199) 511
(66,198) (66,199) 927
(67,198) (67,199) 616
(68,198) (68,199) 128
(69,198) (69,199) 884
(70,198) (70,199) 388
(71,198) (71,199) 109
(72,198) (72,199) 575
(73,198) (73,199) 115
(74,198) (74,199) 679
(75,198) (75,199) 273
(76,198) (76,199) 392
(77,198) (77,199) 753
(78,198) (78,199) 144
(79,198) (79,199) 570
(80,198) (80,199) 598
(81,198) (81,199) 59
(82,198) (82,199) 465
(83,198) (83,199) 185
(84,198) (84,199) 792
(85,198) (85,199) 35
(86,198) (86,199) 979
(87,198) (87,199) 549
(88,198) (88,199) 201
(89,198) (89,199) 491
(90,198) (90,199) 383
(91,198) (91,199) 411
(92,198) (92,199) 644
(93,198) (93,199) 605
(94,198) (94,199) 407
(95,198) (95,199) 332
(96,198) (96,199) 924
(97,198) (97,199) 212
(98,198) (98,199) 141
(99,198) (99,199) 147
(100,198) (100,199) 530
(101,198) (101,199) 155
(102,198) (102,199) 745
(103,198) (103,199) 89
(104,198) (104,199) 928
(105,198) (105,199) 600
(106,198) (106,199) 64
(107,198) (107,199) 471
(108,198) (108,199) 970
(109,198) (109,199) 653
(110,198) (110,199) 655
(111,198) (111,199) 791
(112,198) (112,199) 460
(113,198) (113,199) 771
(114,198) (114,199) 423
(115,198) (115,199) 232
(116,198) (116,199) 382
(117,198) (117,199) 163
(118,198) (118,199) 475
(119,198) (119,199) 884
(120,198) (120,199) 269
(121,198) (121,199) 962
(122,198) (122,199) 109
(123,198) (123,199) 783
(124,198) (124,199) 355
(125,198) (125,199) 383
(126,198) (126,199) 974
(127,198) (127,199) 494
(128,198) (128,199) 350
(129,198) (129,199) 317
(130,198) (130,199) 236
(131,198) (131,199) 658
(132,198) (132,199) 590
(133,198) (133,199) 968
(134,198) (134,199) 109
(135,198) (135,199) 976
(136,198) (136,199) 656
(137,198) (137,199) 22
(138,198) (138,199) 354
(139,198) (139,199) 782
(140,198) (140,199) 352
(141,198) (141,199) 171
(142,198) (142,199) 647
(143,198) (143,199) 324
(144,198) (144,199) 243
(145,198) (145,199) 560
(146,198) (146,199) 471
(147,198) (147,199) 716
(148,198) (148,199) 442
(149,198) (149,199) 506
(150,198) (150,199) 93
(151,198) (151,199) 975
(152,198) (152,199) 490
(153,198) (153,199) 115
(154,198) (154,199) 469
(155,198) (155,199) 174
(156,198) (156,199) 577
(157,198) (157,199) 239
(158,198) (158,199) 416
(159,198) (159,199) 306
(160,198) (160,199) 387
(161,198) (161,199) 364
(162,198) (162,199) 118
(163,198) (163,199) 272
(164,198) (164,199) 602
(165,198) (165,199) 278
(166,198) (166,199) 974
(167,198) (167,199) 836
(168,198) (168,199) 316
(169,198) (169,199) 599
(170,198) (170,199) 265
(171,198) (171,199) 169
(172,198) (172,199) 550
(173,198) (173,199) 304
(174,198) (174,199) 165
(175,198) (175,199) 731
(176,198) (176,199) 279
(177,198) (177,199) 735
(178,198) (178,199) 102
(179,198) (179,199) 241
(180,198) (180,199) 271
(181,198) (181,199) 813
(182,198) (182,199) 966
(183,198) (183,199) 66
(184,198) (184,199) 654
(185,198) (185,199) 913
(186,198) (186,199) 924
(187,198) (187,199) 403
(188,198) (188,199) 985
(189,198) (189,199) 862
(190,198) (190,199) 859
(191,198) (191,199) 810
(192,198) (192,199) 215
(193,198) (193,199) 375
(194,198) (194,199) 977
(195,198) (195,199) 858
(196,198) (196,199) 241
(197,198) (197,199) 123
(198,198) (198,199) 800
(199,198) (199,199) 595
(200,198) (200,199) 56
(201,198) (201,199) 640
(202,198) (202,199) 410
(203,198) (203,199) 469
(204,198) (204,199) 617
(205,198) (205,199) 96
(206,198) (206,199) 461
(207,198) (207,199) 785
(208,198) (208,199) 587
(209,198) (209,199) 410
(210,198) (210,199) 166
(211,198) (211,199) 804
(212,198) (212,199) 825
(213,198) (213,199) 167
(214,198) (214,199) 9
(215,198) (215,199) 193
(216,198) (216,199) 499
(217,198) (217,199) 331
(218,198) (218,199) 15
(219,198) (219,199) 426
(220,198) (220,199) 327
(221,198) (221,199) 595
(222,198) (222,199) 648
(223,198) (223,199) 883
(224,198) (224,199) 493
(225,198) (225,199) 249
(226,198) (226,199) 816
(227,198) (227,199) 387
(228,198) (228,199) 448
(229,198) (229,199) 880
(230,198) (230,199) 14
(231,198) (231,199) 375
(232,198) (232,199) 872
(233,198) (233,199) 110
(234,198) (234,199) 935
(235,198) (235,199) 893
(236,198) (236,199) 724
(237,198) (237,199) 822
(238,198) (238,199) 226
(239,198) (239,199) 162
(240,198) (240,199) 812
(241,198) (241,199) 903
(242,198) (242,199) 900
(243,198) (243,199) 456
(244,198) (244,199) 869
(245,198) (245,199) 333
(246,198) (246,199) 155
(247,198) (247,199) 184
(248,198) (248,199) 718
(249,198) (249,199) 74
(250,198) (250,199) 320
(1,199) (1,200) 672
(2,199) (2,200) 208
(3,199) (3,200) 800
(4,199) (4,200) 246
(5,199) (5,200) 872
(6,199) (6,200) 898
(7,199) (7,200) 541
(8,199) (8,200) 479
(9,199) (9,200) 199
(10,199) (10,200) 769
(11,199) (11,200) 36
(12,199) (12,200) 341
(13,199) (13,200) 453
(14,199) (14,200) 527
(15,199) (15,200) 516
(16,199) (16,200) 21
(17,199) (17,200) 421
(18,199) (18,200) 995
(19,199) (19,200) 895
(20,199) (20,200) 480
(21,199) (21,200) 194
(22,199) (22,200) 926
(23,199) (23,200) 129
(24,199) (24,200) 388
(25,199) (25,200) 506
(26,199) (26,200) 854
(27,199) (27,200) 451
(28,199) (28,200) 48
(29,199) (29,200) 10
(30,199) (30,200) 491
(31,199) (31,200) 619
(32,199) (32,200) 964
(33,199) (33,200) 824
(34,199) (34,200) 126
(35,199) (35,200) 762
(36,199) (36,200) 510
(37,199) (37,200) 39
(38,199) (38,200) 986
(39,199) (39,200) 233
(40,199) (40,200) 433
(41,199) (41,200) 755
(42,199) (42,200) 418
(43,199) (43,200) 385
(44,199) (44,200) 856
(45,199) (45,200) 161
(46,199) (46,200) 442
(47,199) (47,200) 702
(48,199) (48,200) 553
(49,199) (49,200) 610
(50,199) (50,200) 562
(51,199) (51,200) 383
(52,199) (52,200) 532
(53,199) (53,200) 500
(54,199) (54,200) 5
(55,199) (55,200) 836
(56,199) (56,200) 898
(57,199) (57,200) 285
(58,199) (58,200) 608
(59,199) (59,200) 796
(60,199) (60,200) 451
(61,199) (61,200) 117
(62,199) (62,200) 534
(63,199) (63,200) 227
(64,199) (64,200) 432
(65,199) (65,200) 582
(66,199) (66,200) 63
(67,199) (67,200) 684
(68,199) (68,200) 735
(69,199) (69,200) 547
(70,199) (70,200) 505
(71,199) (71,200) 945
(72,199) (72,200) 508
(73,199) (73,200) 178
(74,199) (74,200) 383
(75,199) (75,200) 980
(76,199) (76,200) 20
(77,199) (77,200) 863
(78,199) (78,200) 837
(79,199) (79,200) 792
(80,199) (80,200) 309
(81,199) (81,200) 823
(82,199) (82,200) 598
(83,199) (83,200) 9
(84,199) (84,200) 186
(85,199) (85,200) 862
(86,199) (86,200) 477
(87,199) (87,200) 493
(88,199) (88,200) 179
(89,199) (89,200) 269
(90,199) (90,200) 215
(91,199) (91,200) 429
(92,199) (92,200) 528
(93,199) (93,200) 27
(94,199) (94,200) 146
(95,199) (95,200) 724
(96,199) (96,200) 998
(97,199) (97,200) 703
(98,199) (98,200) 135
(99,199) (99,200) 803
(100,199) (100,200) 539
(101,199) (101,200) 16
(102,199) (102,200) 162
(103,199) (103,200) 15
(104,199) (104,200) 867
(105,199) (105,200) 937
(106,199) (106,200) 842
(107,199) (107,200) 520
(108,199) (108,200) 548
(109,199) (109,200) 475
(110,199) (110,200) 844
(111,199) (111,200) 262
(112,199) (112,200) 319
(113,199) (113,200) 289
(114,199) (114,200) 290
(115,199) (115,200) 234
(116,199) (116,200) 965
(117,199) (117,200) 378
(118,199) (118,200) 385
(119,199) (119,200) 486
(120,199) (120,200) 681
(121,199) (121,200) 839
(122,199) (122,200) 760
(123,199) (123,200) 74
(124,199) (124,200) 597
(125,199) (125,200) 946
(126,199) (126,200) 492
(127,199) (127,200) 460
(128,199) (128,200) 180
(129,199) (129,200) 294
(130,199) (130,200) 384
(131,199) (131,200) 419
(132,199) (132,200) 638
(133,199) (133,200) 809
(134,199) (134,200) 546
(135,199) (135,200) 977
(136,199) (136,200) 810
(137,199) (137,200) 371
(138,199) (138,200) 457
(139,199) (139,200) 890
(140,199) (140,200) 261
(141,199) (141,200) 241
(142,199) (142,200) 875
(143,199) (143,200) 645
(144,199) (144,200) 857
(145,199) (145,200) 227
(146,199) (146,200) 554
(147,199) (147,200) 294
(148,199) (148,200) 754
(149,199) (149,200) 222
(150,199) (150,200) 662
(151,199) (151,200) 37
(152,199) (152,200) 521
(153,199) (153,200) 318
(154,199) (154,200) 630
(155,199) (155,200) 479
(156,199) (156,200) 579
(157,199) (157,200) 564
(158,199) (158,200) 512
(159,199) (159,200) 430
(160,199) (160,200) 428
(161,199) (161,200) 168
(162,199) (162,200) 592
(163,199) (163,200) 40
(164,199) (164,200) 941
(165,199) (165,200) 883
(166,199) (166,200) 725
(167,199) (167,200) 185
(168,199) (168,200) 997
(169,199) (169,200) 764
(170,199) (170,200) 663
(171,199) (171,200) 734
(172,199) (172,200) 899
(173,199) (173,200) 925
(174,199) (174,200) 957
(175,199) (175,200) 767
(176,199) (176,200) 721
(177,199) (177,200) 801
(178,199) (178,200) 99
(179,199) (179,200) 432
(180,199) (180,200) 988
(181,199) (181,200) 620
(182,199) (182,200) 344
(183,199) (183,200) 349
(184,199) (184,200) 1000
(185,199) (185,200) 839
(186,199) (186,200) 965
(187,199) (187,200) 247
(188,199) (188,200) 104
(189,199) (189,200) 454
(190,199) (190,200) 898
(191,199) (191,200) 278
(192,199) (192,200) 156
(193,199) (193,200) 504
(194,199) (194,200) 923
(195,199) (195,200) 165
(196,199) (196,200) 219
(197,199) (197,200) 891
(198,199) (198,200) 663
(199,199) (199,200) 845
(200,199) (200,200) 848
(201,199) (201,200) 505
(202,199) (202,200) 857
(203,199) (203,200) 823
(204,199) (204,200) 841
(205,199) (205,200) 315
(206,199) (206,200) 87
(207,199) (207,200) 330
(208,199) (208,200) 793
(209,199) (209,200) 144
(210,199) (210,200) 112
(211,199) (211,200) 389
(212,199) (212,200) 968
(213,199) (213,200) 137
(214,199) (214,200) 627
(215,199) (215,200) 785
(216,199) (216,200) 872
(217,199) (217,200) 541
(218,199) (218,200) 258
(219,199) (219,200) 966
(220,199) (220,200) 432
(221,199) (221,200) 556
(222,199) (222,200) 757
(223,199) (223,200) 9
(224,199) (224,200) 118
(225,199) (225,200) 387
(226,199) (226,200) 235
(227,199) (227,200) 167
(228,199) (228,200) 589
(229,199) (229,200) 619
(230,199) (230,200) 188
(231,199) (231,200) 8
(232,199) (232,200) 478
(233,199) (233,200) 325
(234,199) (234,200) 921
(235,199) (235,200) 522
(236,199) (236,200) 331
(237,199) (237,200) 806
(238,199) (238,200) 437
(239,199) (239,200) 257
(240,199) (240,200) 127
(241,199) (241,200) 795
(242,199) (242,200) 61
(243,199) (243,200) 432
(244,199) (244,200) 777
(245,199) (245,200) 482
(246,199) (246,200) 570
(247,199) (247,200) 399
(248,199) (248,200) 407
(249,199) (249,200) 244
(250,199) (250,200) 688
(1,200) (1,201) 810
(2,200) (2,201) 894
(3,200) (3,201) 66
(4,200) (4,201) 287
(5,200) (5,201) 329
(6,200) (6,201) 592
(7,200) (7,201) 75
(8,200) (8,201) 54
(9,200) (9,201) 753
(10,200) (10,201) 847
(11,200) (11,201) 392
(12,200) (12,201) 71
(13,200) (13,201) 390
(14,200) (14,201) 349
(15,200) (15,201) 261
(16,200) (16,201) 589
(17,200) (17,201) 747
(18,200) (18,201) 902
(19,200) (19,201) 932
(20,200) (20,201) 467
(21,200) (21,201) 200
(22,200) (22,201) 133
(23,200) (23,201) 439
(24,200) (24,201) 710
(25,200) (25,201) 295
(26,200) (26,201) 508
(27,200) (27,201) 17
(28,200) (28,201) 642
(29,200) (29,201) 707
(30,200) (30,201) 135
(31,200) (31,201) 753
(32,200) (32,201) 723
(33,200) (33,201) 557
(34,200) (34,201) 111
(35,200) (35,201) 956
(36,200) (36,201) 538
(37,200) (37,201) 412
(38,200) (38,201) 444
(39,200) (39,201) 967
(40,200) (40,201) 623
(41,200) (41,201) 712
(42,200) (42,201) 332
(43,200) (43,201) 734
(44,200) (44,201) 957
(45,200) (45,201) 980
(46,200) (46,201) 856
(47,200) (47,201) 468
(48,200) (48,201) 625
(49,200) (49,201) 261
(50,200) (50,201) 414
(51,200) (51,201) 263
(52,200) (52,201) 284
(53,200) (53,201) 187
(54,200) (54,201) 529
(55,200) (55,201) 423
(56,200) (56,201) 8
(57,200) (57,201) 4
(58,200) (58,201) 612
(59,200) (59,201) 451
(60,200) (60,201) 855
(61,200) (61,201) 479
(62,200) (62,201) 38
(63,200) (63,201) 39
(64,200) (64,201) 47
(65,200) (65,201) 315
(66,200) (66,201) 550
(67,200) (67,201) 414
(68,200) (68,201) 546
(69,200) (69,201) 173
(70,200) (70,201) 296
(71,200) (71,201) 288
(72,200) (72,201) 26
(73,200) (73,201) 56
(74,200) (74,201) 464
(75,200) (75,201) 897
(76,200) (76,201) 810
(77,200) (77,201) 164
(78,200) (78,201) 283
(79,200) (79,201) 518
(80,200) (80,201) 359
(81,200) (81,201) 821
(82,200) (82,201) 534
(83,200) (83,201) 444
(84,200) (84,201) 165
(85,200) (85,201) 519
(86,200) (86,201) 742
(87,200) (87,201) 95
(88,200) (88,201) 78
(89,200) (89,201) 267
(90,200) (90,201) 742
(91,200) (91,201) 412
(92,200) (92,201) 557
(93,200) (93,201) 249
(94,200) (94,201) 366
(95,200) (95,201) 59
(96,200) (96,201) 105
(97,200) (97,201) 610
(98,200) (98,201) 144
(99,200) (99,201) 748
(100,200) (100,201) 389
(101,200) (101,201) 136
(102,200) (102,201) 335
(103,200) (103,201) 77
(104,200) (104,201) 972
(105,200) (105,201) 980
(106,200) (106,201) 864
(107,200) (107,201) 637
(108,200) (108,201) 746
(109,200) (109,201) 484
(110,200) (110,201) 995
(111,200) (111,201) 144
(112,200) (112,201) 941
(113,200) (113,201) 415
(114,200) (114,201) 242
(115,200) (115,201) 824
(116,200) (116,201) 490
(117,200) (117,201) 470
(118,200) (118,201) 663
(119,200) (119,201) 628
(120,200) (120,201) 436
(121,200) (121,201) 49
(122,200) (122,201) 125
(123,200) (123,201) 71
(124,200) (124,201) 1000
(125,200) (125,201) 939
(126,200) (126,201) 365
(127,200) (127,201) 688
(128,200) (128,201) 620
(129,200) (129,201) 404
(130,200) (130,201) 377
(131,200) (131,201) 506
(132,200) (132,201) 765
(133,200) (133,201) 241
(134,200) (134,201) 628
(135,200) (135,201) 295
(136,200) (136,201) 248
(137,200) (137,201) 689
(138,200) (138,201) 568
(139,200) (139,201) 502
(140,200) (140,201) 608
(141,200) (141,201) 718
(142,200) (142,201) 690
(143,200) (143,201) 573
(144,200) (144,201) 46
(145,200) (145,201) 182
(146,200) (146,201) 16
(147,200) (147,201) 637
(148,200) (148,201) 543
(149,200) (149,201) 6
(150,200) (150,201) 90
(151,200) (151,201) 489
(152,200) (152,201) 719
(153,200) (153,201) 514
(154,200) (154,201) 782
(155,200) (155,201) 250
(156,200) (156,201) 267
(157,200) (157,201) 747
(158,200) (158,201) 221
(159,200) (159,201) 643
(160,200) (160,201) 788
(161,200) (161,201) 309
(162,200) (162,201) 836
(163,200) (163,201) 283
(164,200) (164,201) 160
(165,200) (165,201) 756
(166,200) (166,201) 869
(167,200) (167,201) 884
(168,200) (168,201) 418
(169,200) (169,201) 331
(170,200) (170,201) 515
(171,200) (171,201) 439
(172,200) (172,201) 649
(173,200) (173,201) 304
(174,200) (174,201) 253
(175,200) (175,201) 258
(176,200) (176,201) 599
(177,200) (177,201) 247
(178,200) (178,201) 441
(179,200) (179,201) 904
(180,200) (180,201) 320
(181,200) (181,201) 706
(182,200) (182,201) 578
(183,200) (183,201) 163
(184,200) (184,201) 690
(185,200) (185,201) 938
(186,200) (186,201) 516
(187,200) (187,201) 512
(188,200) (188,201) 387
(189,200) (189,201) 556
(190,200) (190,201) 212
(191,200) (191,201) 390
(192,200) (192,201) 742
(193,200) (193,201) 915
(194,200) (194,201) 533
(195,200) (195,201) 173
(196,200) (196,201) 824
(197,200) (197,201) 485
(198,200) (198,201) 725
(199,200) (199,201) 543
(200,200) (200,201) 543
(201,200) (201,201) 389
(202,200) (202,201) 798
(203,200) (203,201) 958
(204,200) (204,201) 121
(205,200) (205,201) 861
(206,200) (206,201) 312
(207,200) (207,201) 26
(208,200) (208,201) 434
(209,200) (209,201) 526
(210,200) (210,201) 571
(211,200) (211,201) 988
(212,200) (212,201) 16
(213,200) (213,201) 534
(214,200) (214,201) 99
(215,200) (215,201) 573
(216,200) (216,201) 481
(217,200) (217,201) 212
(218,200) (218,201) 860
(219,200) (219,201) 852
(220,200) (220,201) 396
(221,200) (221,201) 842
(222,200) (222,201) 189
(223,200) (223,201) 360
(224,200) (224,201) 629
(225,200) (225,201) 352
(226,200) (226,201) 745
(227,200) (227,201) 66
(228,200) (228,201) 929
(229,200) (229,201) 913
(230,200) (230,201) 32
(231,200) (231,201) 261
(232,200) (232,201) 321
(233,200) (233,201) 244
(234,200) (234,201) 996
(235,200) (235,201) 677
(236,200) (236,201) 972
(237,200) (237,201) 274
(238,200) (238,201) 39
(239,200) (239,201) 18
(240,200) (240,201) 957
(241,200) (241,201) 94
(242,200) (242,201) 130
(243,200) (243,201) 351
(244,200) (244,201) 188
(245,200) (245,201) 750
(246,200) (246,201) 225
(247,200) (247,201) 347
(248,200) (248,201) 96
(249,200) (249,201) 501
(250,200) (250,201) 978
(1,201) (1,202) 564
(2,201) (2,202) 530
(3,201) (3,202) 114
(4,201) (4,202) 36
(5,201) (5,202) 714
(6,201) (6,202) 429
(7,201) (7,202) 96
(8,201) (8,202) 619
(9,201) (9,202) 895
(10,201) (10,202) 713
(11,201) (11,202) 107
(12,201) (12,202) 890
(13,201) (13,202) 409
(14,201) (14,202) 78
(15,201) (15,202) 244
(16,201) (16,202) 386
(17,201) (17,202) 786
(18,201) (18,202) 454
(19,201) (19,202) 825
(20,201) (20,202) 662
(21,201) (21,202) 356
(22,201) (22,202) 867
(23,201) (23,202) 476
(24,201) (24,202) 441
(25,201) (25,202) 76
(26,201) (26,202) 632
(27,201) (27,202) 734
(28,201) (28,202) 479
(29,201) (29,202) 730
(30,201) (30,202) 980
(31,201) (31,202) 136
(32,201) (32,202) 449
(33,201) (33,202) 802
(34,201) (34,202) 537
(35,201) (35,202) 766
(36,201) (36,202) 156
(37,201) (37,202) 186
(38,201) (38,202) 922
(39,201) (39,202) 841
(40,201) (40,202) 841
(41,201) (41,202) 264
(42,201) (42,202) 322
(43,201) (43,202) 559
(44,201) (44,202) 838
(45,201) (45,202) 48
(46,201) (46,202) 2
(47,201) (47,202) 832
(48,201) (48,202) 11
(49,201) (49,202) 55
(50,201) (50,202) 778
(51,201) (51,202) 16
(52,201) (52,202) 922
(53,201) (53,202) 367
(54,201) (54,202) 233
(55,201) (55,202) 956
(56,201) (56,202) 989
(57,201) (57,202) 831
(58,201) (58,202) 120
(59,201) (59,202) 67
(60,201) (60,202) 907
(61,201) (61,202) 149
(62,201) (62,202) 792
(63,201) (63,202) 890
(64,201) (64,202) 381
(65,201) (65,202) 35
(66,201) (66,202) 356
(67,201) (67,202) 732
(68,201) (68,202) 651
(69,201) (69,202) 436
(70,201) (70,202) 153
(71,201) (71,202) 597
(72,201) (72,202) 580
(73,201) (73,202) 241
(74,201) (74,202) 9
(75,201) (75,202) 729
(76,201) (76,202) 994
(77,201) (77,202) 389
(78,201) (78,202) 743
(79,201) (79,202) 949
(80,201) (80,202) 36
(81,201) (81,202) 889
(82,201) (82,202) 629
(83,201) (83,202) 233
(84,201) (84,202) 533
(85,201) (85,202) 988
(86,201) (86,202) 394
(87,201) (87,202) 401
(88,201) (88,202) 458
(89,201) (89,202) 715
(90,201) (90,202) 95
(91,201) (91,202) 927
(92,201) (92,202) 936
(93,201) (93,202) 25
(94,201) (94,202) 880
(95,201) (95,202) 151
(96,201) (96,202) 515
(97,201) (97,202) 731
(98,201) (98,202) 160
(99,201) (99,202) 175
(100,201) (100,202) 876
(101,201) (101,202) 451
(102,201) (102,202) 45
(103,201) (103,202) 744
(104,201) (104,202) 98
(105,201) (105,202) 22
(106,201) (106,202) 786
(107,201) (107,202) 877
(108,201) (108,202) 969
(109,201) (109,202) 228
(110,201) (110,202) 867
(111,201) (111,202) 79
(112,201) (112,202) 424
(113,201) (113,202) 692
(114,201) (114,202) 947
(115,201) (115,202) 250
(116,201) (116,202) 300
(117,201) (117,202) 218
(118,201) (118,202) 746
(119,201) (119,202) 352
(120,201) (120,202) 50
(121,201) (121,202) 190
(122,201) (122,202) 395
(123,201) (123,202) 880
(124,201) (124,202) 50
(125,201) (125,202) 233
(126,201) (126,202) 513
(127,201) (127,202) 403
(128,201) (128,202) 527
(129,201) (129,202) 278
(130,201) (130,202) 281
(131,201) (131,202) 219
(132,201) (132,202) 99
(133,201) (133,202) 475
(134,201) (134,202) 698
(135,201) (135,202) 439
(136,201) (136,202) 223
(137,201) (137,202) 515
(138,201) (138,202) 313
(139,201) (139,202) 951
(140,201) (140,202) 751
(141,201) (141,202) 18
(142,201) (142,202) 897
(143,201) (143,202) 921
(144,201) (144,202) 788
(145,201) (145,202) 380
(146,201) (146,202) 344
(147,201) (147,202) 206
(148,201) (148,202) 180
(149,201) (149,202) 506
(150,201) (150,202) 413
(151,201) (151,202) 141
(152,201) (152,202) 588
(153,201) (153,202) 778
(154,201) (154,202) 110
(155,201) (155,202) 553
(156,201) (156,202) 685
(157,201) (157,202) 346
(158,201) (158,202) 198
(159,201) (159,202) 905
(160,201) (160,202) 580
(161,201) (161,202) 312
(162,201) (162,202) 34
(163,201) (163,202) 372
(164,201) (164,202) 652
(165,201) (165,202) 105
(166,201) (166,202) 356
(167,201) (167,202) 22
(168,201) (168,202) 534
(169,201) (169,202) 92
(170,201) (170,202) 249
(171,201) (171,202) 708
(172,201) (172,202) 664
(173,201) (173,202) 722
(174,201) (174,202) 326
(175,201) (175,202) 824
(176,201) (176,202) 156
(177,201) (177,202) 637
(178,201) (178,202) 552
(179,201) (179,202) 769
(180,201) (180,202) 47
(181,201) (181,202) 242
(182,201) (182,202) 912
(183,201) (183,202) 571
(184,201) (184,202) 346
(185,201) (185,202) 668
(186,201) (186,202) 588
(187,201) (187,202) 886
(188,201) (188,202) 709
(189,201) (189,202) 806
(190,201) (190,202) 299
(191,201) (191,202) 213
(192,201) (192,202) 415
(193,201) (193,202) 405
(194,201) (194,202) 81
(195,201) (195,202) 38
(196,201) (196,202) 250
(197,201) (197,202) 728
(198,201) (198,202) 352
(199,201) (199,202) 841
(200,201) (200,202) 188
(201,201) (201,202) 613
(202,201) (202,202) 952
(203,201) (203,202) 702
(204,201) (204,202) 232
(205,201) (205,202) 777
(206,201) (206,202) 925
(207,201) (207,202) 616
(208,201) (208,202) 371
(209,201) (209,202) 131
(210,201) (210,202) 854
(211,201) (211,202) 208
(212,201) (212,202) 362
(213,201) (213,202) 429
(214,201) (214,202) 182
(215,201) (215,202) 111
(216,201) (216,202) 448
(217,201) (217,202) 624
(218,201) (218,202) 227
(219,201) (219,202) 275
(220,201) (220,202) 238
(221,201) (221,202) 420
(222,201) (222,202) 516
(223,201) (223,202) 309
(224,201) (224,202) 923
(225,201) (225,202) 273
(226,201) (226,202) 200
(227,201) (227,202) 261
(228,201) (228,202) 275
(229,201) (229,202) 428
(230,201) (230,202) 961
(231,201) (231,202) 963
(232,201) (232,202) 276
(233,201) (233,202) 673
(234,201) (234,202) 520
(235,201) (235,202) 291
(236,201) (236,202) 235
(237,201) (237,202) 90
(238,201) (238,202) 202
(239,201) (239,202) 772
(240,201) (240,202) 765
(241,201) (241,202) 585
(242,201) (242,202) 87
(243,201) (243,202) 621
(244,201) (244,202) 594
(245,201) (245,202) 744
(246,201) (246,202) 19
(247,201) (247,202) 812
(248,201) (248,202) 875
(249,201) (249,202) 850
(250,201) (250,202) 989
(1,202) (1,203) 341
(2,202) (2,203) 628
(3,202) (3,203) 901
(4,202) (4,203) 462
(5,202) (5,203) 267
(6,202) (6,203) 261
(7,202) (7,203) 639
(8,202) (8,203) 28
(9,202) (9,203) 430
(10,202) (10,203) 682
(11,202) (11,203) 882
(12,202) (12,203) 292
(13,202) (13,203) 769
(14,202) (14,203) 643
(15,202) (15,203) 254
(16,202) (16,203) 541
(17,202) (17,203) 614
(18,202) (18,203) 317
(19,202) (19,203) 889
(20,202) (20,203) 865
(21,202) (21,203) 169
(22,202) (22,203) 999
(23,202) (23,203) 181
